Traffic Index,Date
33,4/24/2019 11:53
33,4/24/2019 11:48
35,4/24/2019 11:43
36,4/24/2019 11:38
35,4/24/2019 11:33
36,4/24/2019 11:28
36,4/24/2019 11:23
36,4/24/2019 11:18
36,4/24/2019 11:13
38,4/24/2019 11:07
38,4/24/2019 11:02
40,4/24/2019 10:57
40,4/24/2019 10:52
40,4/24/2019 10:47
40,4/24/2019 10:42
40,4/24/2019 10:37
42,4/24/2019 10:32
40,4/24/2019 10:27
42,4/24/2019 10:22
42,4/24/2019 10:17
42,4/24/2019 10:12
44,4/24/2019 10:07
42,4/24/2019 10:02
42,4/24/2019 9:57
44,4/24/2019 9:52
44,4/24/2019 9:47
44,4/24/2019 9:42
44,4/24/2019 9:37
45,4/24/2019 9:32
44,4/24/2019 9:27
45,4/24/2019 9:22
45,4/24/2019 9:17
45,4/24/2019 9:12
45,4/24/2019 9:07
47,4/24/2019 9:02
47,4/24/2019 8:57
47,4/24/2019 8:52
49,4/24/2019 8:47
47,4/24/2019 8:42
47,4/24/2019 8:37
49,4/24/2019 8:32
49,4/24/2019 8:27
47,4/24/2019 8:22
47,4/24/2019 8:17
47,4/24/2019 8:12
45,4/24/2019 8:07
44,4/24/2019 8:02
42,4/24/2019 7:57
40,4/24/2019 7:52
38,4/24/2019 7:46
38,4/24/2019 7:41
36,4/24/2019 7:36
35,4/24/2019 7:31
33,4/24/2019 7:26
31,4/24/2019 7:21
29,4/24/2019 7:16
27,4/24/2019 7:11
24,4/24/2019 7:06
22,4/24/2019 7:01
20,4/24/2019 6:56
17,4/24/2019 6:51
13,4/24/2019 6:46
11,4/24/2019 6:41
9,4/24/2019 6:36
6,4/24/2019 6:31
6,4/24/2019 6:26
4,4/24/2019 6:21
4,4/24/2019 6:16
4,4/24/2019 6:11
4,4/24/2019 6:06
4,4/24/2019 6:01
4,4/24/2019 5:56
2,4/24/2019 5:51
4,4/24/2019 5:46
2,4/24/2019 5:41
2,4/24/2019 5:36
4,4/24/2019 5:31
4,4/24/2019 5:26
2,4/24/2019 5:21
4,4/24/2019 5:16
2,4/24/2019 5:11
4,4/24/2019 5:06
2,4/24/2019 5:01
2,4/24/2019 4:56
2,4/24/2019 4:51
2,4/24/2019 4:46
2,4/24/2019 4:41
2,4/24/2019 4:36
2,4/24/2019 4:31
1,4/24/2019 4:26
2,4/24/2019 4:21
4,4/24/2019 4:16
2,4/24/2019 4:11
4,4/24/2019 4:06
4,4/24/2019 4:01
2,4/24/2019 3:56
4,4/24/2019 3:51
4,4/24/2019 3:46
4,4/24/2019 3:41
6,4/24/2019 3:36
4,4/24/2019 3:31
4,4/24/2019 3:26
4,4/24/2019 3:21
4,4/24/2019 3:16
4,4/24/2019 3:11
4,4/24/2019 3:06
4,4/24/2019 3:01
6,4/24/2019 2:56
4,4/24/2019 2:51
4,4/24/2019 2:46
4,4/24/2019 2:36
4,4/24/2019 2:31
2,4/24/2019 2:26
1,4/24/2019 2:21
1,4/24/2019 2:16
2,4/24/2019 2:11
2,4/24/2019 2:06
2,4/24/2019 2:01
4,4/24/2019 1:56
2,4/24/2019 1:51
2,4/24/2019 1:46
1,4/24/2019 1:41
1,4/24/2019 1:36
1,4/24/2019 1:31
1,4/24/2019 1:26
1,4/24/2019 1:21
1,4/24/2019 1:16
2,4/24/2019 1:11
1,4/24/2019 1:06
1,4/24/2019 1:01
1,4/24/2019 0:56
1,4/24/2019 0:51
1,4/24/2019 0:46
1,4/24/2019 0:41
1,4/24/2019 0:36
2,4/24/2019 0:31
2,4/24/2019 0:26
2,4/24/2019 0:21
4,4/24/2019 0:16
4,4/24/2019 0:11
6,4/24/2019 0:06
6,4/24/2019 0:01
6,4/23/2019 23:56
8,4/23/2019 23:51
9,4/23/2019 23:46
9,4/23/2019 23:41
11,4/23/2019 23:36
11,4/23/2019 23:31
11,4/23/2019 23:26
11,4/23/2019 23:21
11,4/23/2019 23:16
11,4/23/2019 23:11
11,4/23/2019 23:06
13,4/23/2019 23:01
13,4/23/2019 22:56
13,4/23/2019 22:51
15,4/23/2019 22:46
15,4/23/2019 22:41
15,4/23/2019 22:36
17,4/23/2019 22:31
17,4/23/2019 22:26
17,4/23/2019 22:21
17,4/23/2019 22:16
15,4/23/2019 22:11
15,4/23/2019 22:06
13,4/23/2019 22:01
13,4/23/2019 21:56
15,4/23/2019 21:51
15,4/23/2019 21:46
17,4/23/2019 21:41
17,4/23/2019 21:36
17,4/23/2019 21:31
17,4/23/2019 21:26
18,4/23/2019 21:21
20,4/23/2019 21:16
20,4/23/2019 21:11
20,4/23/2019 21:06
22,4/23/2019 21:01
22,4/23/2019 20:56
24,4/23/2019 20:51
24,4/23/2019 20:45
24,4/23/2019 20:40
24,4/23/2019 20:35
26,4/23/2019 20:30
26,4/23/2019 20:25
24,4/23/2019 20:20
26,4/23/2019 20:15
26,4/23/2019 20:10
26,4/23/2019 20:05
27,4/23/2019 20:00
27,4/23/2019 19:55
27,4/23/2019 19:50
27,4/23/2019 19:45
29,4/23/2019 19:40
29,4/23/2019 19:35
29,4/23/2019 19:30
29,4/23/2019 19:25
29,4/23/2019 19:20
29,4/23/2019 19:14
29,4/23/2019 19:09
31,4/23/2019 19:04
31,4/23/2019 18:59
31,4/23/2019 18:54
31,4/23/2019 18:49
29,4/23/2019 18:44
31,4/23/2019 18:39
31,4/23/2019 18:34
31,4/23/2019 18:29
31,4/23/2019 18:24
29,4/23/2019 18:19
29,4/23/2019 18:14
29,4/23/2019 18:09
27,4/23/2019 18:04
29,4/23/2019 17:59
27,4/23/2019 17:54
27,4/23/2019 17:49
27,4/23/2019 17:44
27,4/23/2019 17:39
27,4/23/2019 17:34
27,4/23/2019 17:29
27,4/23/2019 17:24
27,4/23/2019 17:19
27,4/23/2019 17:14
27,4/23/2019 17:09
27,4/23/2019 17:04
29,4/23/2019 16:59
29,4/23/2019 16:54
29,4/23/2019 16:49
31,4/23/2019 16:43
31,4/23/2019 16:38
31,4/23/2019 16:33
31,4/23/2019 16:28
31,4/23/2019 16:23
33,4/23/2019 16:18
33,4/23/2019 16:13
33,4/23/2019 16:08
33,4/23/2019 16:03
33,4/23/2019 15:58
33,4/23/2019 15:53
35,4/23/2019 15:48
33,4/23/2019 15:43
33,4/23/2019 15:38
35,4/23/2019 15:33
35,4/23/2019 15:28
35,4/23/2019 15:22
35,4/23/2019 15:17
35,4/23/2019 15:12
35,4/23/2019 15:07
35,4/23/2019 15:02
35,4/23/2019 14:57
36,4/23/2019 14:52
36,4/23/2019 14:47
36,4/23/2019 14:42
36,4/23/2019 14:37
38,4/23/2019 14:32
36,4/23/2019 14:27
36,4/23/2019 14:22
36,4/23/2019 14:17
35,4/23/2019 14:12
33,4/23/2019 14:07
35,4/23/2019 14:02
33,4/23/2019 13:57
33,4/23/2019 13:52
33,4/23/2019 13:47
31,4/23/2019 13:42
33,4/23/2019 13:37
33,4/23/2019 13:32
33,4/23/2019 13:27
33,4/23/2019 13:22
33,4/23/2019 13:17
33,4/23/2019 13:12
29,4/23/2019 13:07
29,4/23/2019 13:02
29,4/23/2019 12:57
29,4/23/2019 12:52
27,4/23/2019 12:47
27,4/23/2019 12:42
27,4/23/2019 12:37
27,4/23/2019 12:32
26,4/23/2019 12:27
26,4/23/2019 12:22
24,4/23/2019 12:17
26,4/23/2019 12:12
24,4/23/2019 12:07
22,4/23/2019 12:02
22,4/23/2019 11:57
22,4/23/2019 11:52
22,4/23/2019 11:47
20,4/23/2019 11:42
20,4/23/2019 11:37
20,4/23/2019 11:32
18,4/23/2019 11:27
17,4/23/2019 11:22
17,4/23/2019 11:17
17,4/23/2019 11:12
15,4/23/2019 11:07
15,4/23/2019 11:02
15,4/23/2019 10:57
15,4/23/2019 10:52
15,4/23/2019 10:47
15,4/23/2019 10:42
15,4/23/2019 10:37
15,4/23/2019 10:32
13,4/23/2019 10:27
13,4/23/2019 10:22
13,4/23/2019 10:17
13,4/23/2019 10:12
11,4/23/2019 10:07
11,4/23/2019 10:02
11,4/23/2019 9:57
11,4/23/2019 9:52
11,4/23/2019 9:47
11,4/23/2019 9:42
11,4/23/2019 9:37
9,4/23/2019 9:32
9,4/23/2019 9:27
9,4/23/2019 9:21
8,4/23/2019 9:16
8,4/23/2019 9:11
8,4/23/2019 9:06
8,4/23/2019 9:01
8,4/23/2019 8:56
8,4/23/2019 8:51
6,4/23/2019 8:46
6,4/23/2019 8:41
6,4/23/2019 8:36
6,4/23/2019 8:31
6,4/23/2019 8:26
6,4/23/2019 8:21
6,4/23/2019 8:16
4,4/23/2019 8:11
4,4/23/2019 8:06
4,4/23/2019 8:01
4,4/23/2019 7:56
2,4/23/2019 7:51
4,4/23/2019 7:46
4,4/23/2019 7:41
4,4/23/2019 7:36
4,4/23/2019 7:31
4,4/23/2019 7:26
4,4/23/2019 7:21
4,4/23/2019 7:16
4,4/23/2019 7:11
2,4/23/2019 7:06
4,4/23/2019 7:01
4,4/23/2019 6:56
4,4/23/2019 6:51
4,4/23/2019 6:46
4,4/23/2019 6:41
2,4/23/2019 6:36
2,4/23/2019 6:31
2,4/23/2019 6:26
2,4/23/2019 6:21
4,4/23/2019 6:16
4,4/23/2019 6:11
4,4/23/2019 6:06
4,4/23/2019 6:01
4,4/23/2019 5:56
4,4/23/2019 5:51
6,4/23/2019 5:46
6,4/23/2019 5:41
4,4/23/2019 5:36
2,4/23/2019 5:31
4,4/23/2019 5:26
4,4/23/2019 5:21
2,4/23/2019 5:16
2,4/23/2019 5:11
2,4/23/2019 5:06
2,4/23/2019 5:01
4,4/23/2019 4:56
2,4/23/2019 4:51
4,4/23/2019 4:46
4,4/23/2019 4:41
2,4/23/2019 4:36
2,4/23/2019 4:31
1,4/23/2019 4:26
1,4/23/2019 4:21
2,4/23/2019 4:16
2,4/23/2019 4:11
2,4/23/2019 4:06
4,4/23/2019 4:01
4,4/23/2019 3:56
2,4/23/2019 3:51
4,4/23/2019 3:46
2,4/23/2019 3:41
2,4/23/2019 3:36
2,4/23/2019 3:31
2,4/23/2019 3:26
2,4/23/2019 3:21
1,4/23/2019 3:16
2,4/23/2019 3:11
2,4/23/2019 3:06
1,4/23/2019 3:01
2,4/23/2019 2:56
1,4/23/2019 2:51
2,4/23/2019 2:46
4,4/23/2019 2:41
1,4/23/2019 2:31
1,4/23/2019 2:26
1,4/23/2019 2:21
2,4/23/2019 2:16
2,4/23/2019 2:11
1,4/23/2019 2:06
1,4/23/2019 2:01
1,4/23/2019 1:56
1,4/23/2019 1:51
1,4/23/2019 1:46
1,4/23/2019 1:41
1,4/23/2019 1:36
1,4/23/2019 1:31
2,4/23/2019 1:26
2,4/23/2019 1:21
1,4/23/2019 1:16
2,4/23/2019 1:11
1,4/23/2019 1:06
2,4/23/2019 1:01
2,4/23/2019 0:56
4,4/23/2019 0:51
4,4/23/2019 0:46
4,4/23/2019 0:41
4,4/23/2019 0:36
4,4/23/2019 0:31
4,4/23/2019 0:26
6,4/23/2019 0:21
6,4/23/2019 0:16
4,4/23/2019 0:11
6,4/23/2019 0:06
6,4/23/2019 0:01
6,4/22/2019 23:56
8,4/22/2019 23:51
6,4/22/2019 23:46
8,4/22/2019 23:41
8,4/22/2019 23:36
8,4/22/2019 23:31
9,4/22/2019 23:26
9,4/22/2019 23:21
9,4/22/2019 23:16
9,4/22/2019 23:11
8,4/22/2019 23:05
9,4/22/2019 23:00
9,4/22/2019 22:55
11,4/22/2019 22:50
11,4/22/2019 22:45
11,4/22/2019 22:40
11,4/22/2019 22:35
11,4/22/2019 22:30
11,4/22/2019 22:25
11,4/22/2019 22:20
11,4/22/2019 22:15
11,4/22/2019 22:10
11,4/22/2019 22:05
11,4/22/2019 22:00
11,4/22/2019 21:55
11,4/22/2019 21:50
13,4/22/2019 21:45
13,4/22/2019 21:40
15,4/22/2019 21:35
15,4/22/2019 21:30
15,4/22/2019 21:25
15,4/22/2019 21:20
17,4/22/2019 21:15
18,4/22/2019 21:10
18,4/22/2019 21:05
18,4/22/2019 21:00
20,4/22/2019 20:55
20,4/22/2019 20:50
22,4/22/2019 20:45
22,4/22/2019 20:40
24,4/22/2019 20:35
26,4/22/2019 20:30
26,4/22/2019 20:25
26,4/22/2019 20:19
27,4/22/2019 20:14
29,4/22/2019 20:09
29,4/22/2019 20:04
31,4/22/2019 19:59
35,4/22/2019 19:54
36,4/22/2019 19:49
38,4/22/2019 19:44
40,4/22/2019 19:39
42,4/22/2019 19:34
44,4/22/2019 19:29
44,4/22/2019 19:24
45,4/22/2019 19:19
45,4/22/2019 19:14
47,4/22/2019 19:09
49,4/22/2019 19:04
51,4/22/2019 18:59
51,4/22/2019 18:54
53,4/22/2019 18:49
53,4/22/2019 18:44
53,4/22/2019 18:39
53,4/22/2019 18:34
51,4/22/2019 18:29
51,4/22/2019 18:24
49,4/22/2019 18:18
49,4/22/2019 18:13
49,4/22/2019 18:08
47,4/22/2019 18:03
47,4/22/2019 17:58
47,4/22/2019 17:53
47,4/22/2019 17:48
45,4/22/2019 17:43
45,4/22/2019 17:38
45,4/22/2019 17:33
44,4/22/2019 17:28
45,4/22/2019 17:23
44,4/22/2019 17:18
42,4/22/2019 17:13
42,4/22/2019 17:08
42,4/22/2019 17:03
42,4/22/2019 16:58
42,4/22/2019 16:53
40,4/22/2019 16:48
42,4/22/2019 16:43
40,4/22/2019 16:37
40,4/22/2019 16:32
38,4/22/2019 16:27
38,4/22/2019 16:22
38,4/22/2019 16:17
38,4/22/2019 16:12
38,4/22/2019 16:07
36,4/22/2019 16:02
36,4/22/2019 15:57
36,4/22/2019 15:52
36,4/22/2019 15:47
35,4/22/2019 15:42
35,4/22/2019 15:37
35,4/22/2019 15:32
35,4/22/2019 15:27
35,4/22/2019 15:22
33,4/22/2019 15:17
31,4/22/2019 15:12
31,4/22/2019 15:07
31,4/22/2019 15:02
31,4/22/2019 14:56
31,4/22/2019 14:51
31,4/22/2019 14:46
31,4/22/2019 14:41
31,4/22/2019 14:36
29,4/22/2019 14:31
29,4/22/2019 14:26
29,4/22/2019 14:21
27,4/22/2019 14:15
27,4/22/2019 14:10
27,4/22/2019 14:05
27,4/22/2019 14:00
27,4/22/2019 13:55
26,4/22/2019 13:50
26,4/22/2019 13:45
27,4/22/2019 13:40
27,4/22/2019 13:35
27,4/22/2019 13:30
27,4/22/2019 13:25
27,4/22/2019 13:20
26,4/22/2019 13:15
27,4/22/2019 13:10
27,4/22/2019 13:05
27,4/22/2019 13:00
27,4/22/2019 12:55
29,4/22/2019 12:50
29,4/22/2019 12:45
29,4/22/2019 12:40
27,4/22/2019 12:35
29,4/22/2019 12:30
27,4/22/2019 12:25
27,4/22/2019 12:20
27,4/22/2019 12:15
27,4/22/2019 12:10
27,4/22/2019 12:05
27,4/22/2019 12:00
27,4/22/2019 11:54
29,4/22/2019 11:49
29,4/22/2019 11:44
29,4/22/2019 11:39
29,4/22/2019 11:34
27,4/22/2019 11:29
27,4/22/2019 11:24
29,4/22/2019 11:19
29,4/22/2019 11:14
29,4/22/2019 11:09
27,4/22/2019 11:04
27,4/22/2019 10:59
27,4/22/2019 10:54
27,4/22/2019 10:49
26,4/22/2019 10:44
26,4/22/2019 10:39
26,4/22/2019 10:34
26,4/22/2019 10:29
26,4/22/2019 10:24
26,4/22/2019 10:19
24,4/22/2019 10:14
24,4/22/2019 10:09
24,4/22/2019 10:04
26,4/22/2019 9:59
26,4/22/2019 9:54
26,4/22/2019 9:49
26,4/22/2019 9:44
24,4/22/2019 9:39
24,4/22/2019 9:33
24,4/22/2019 9:28
26,4/22/2019 9:23
26,4/22/2019 9:18
26,4/22/2019 9:13
26,4/22/2019 9:08
27,4/22/2019 9:03
27,4/22/2019 8:58
29,4/22/2019 8:53
29,4/22/2019 8:48
29,4/22/2019 8:43
31,4/22/2019 8:38
31,4/22/2019 8:33
31,4/22/2019 8:28
33,4/22/2019 8:23
31,4/22/2019 8:18
33,4/22/2019 8:13
31,4/22/2019 8:08
29,4/22/2019 8:03
29,4/22/2019 7:58
31,4/22/2019 7:52
29,4/22/2019 7:47
29,4/22/2019 7:42
29,4/22/2019 7:37
29,4/22/2019 7:32
27,4/22/2019 7:27
26,4/22/2019 7:22
24,4/22/2019 7:17
22,4/22/2019 7:12
20,4/22/2019 7:07
18,4/22/2019 7:02
18,4/22/2019 6:57
17,4/22/2019 6:52
15,4/22/2019 6:47
11,4/22/2019 6:42
9,4/22/2019 6:37
8,4/22/2019 6:32
6,4/22/2019 6:27
4,4/22/2019 6:22
4,4/22/2019 6:17
4,4/22/2019 6:12
4,4/22/2019 6:07
2,4/22/2019 6:02
4,4/22/2019 5:57
4,4/22/2019 5:52
6,4/22/2019 5:47
6,4/22/2019 5:42
4,4/22/2019 5:37
4,4/22/2019 5:32
4,4/22/2019 5:27
4,4/22/2019 5:22
2,4/22/2019 5:17
2,4/22/2019 5:12
2,4/22/2019 5:07
2,4/22/2019 5:02
2,4/22/2019 4:57
2,4/22/2019 4:52
2,4/22/2019 4:47
2,4/22/2019 4:42
2,4/22/2019 4:37
4,4/22/2019 4:32
2,4/22/2019 4:27
2,4/22/2019 4:22
2,4/22/2019 4:17
2,4/22/2019 4:12
2,4/22/2019 4:07
2,4/22/2019 4:02
2,4/22/2019 3:57
2,4/22/2019 3:52
4,4/22/2019 3:47
2,4/22/2019 3:42
2,4/22/2019 3:37
2,4/22/2019 3:32
4,4/22/2019 3:27
4,4/22/2019 3:22
4,4/22/2019 3:17
4,4/22/2019 3:12
4,4/22/2019 3:07
2,4/22/2019 3:02
2,4/22/2019 2:57
4,4/22/2019 2:52
4,4/22/2019 2:47
4,4/22/2019 2:42
4,4/22/2019 2:37
4,4/22/2019 2:32
2,4/22/2019 2:27
4,4/22/2019 2:22
6,4/22/2019 2:17
2,4/22/2019 2:12
2,4/22/2019 2:07
2,4/22/2019 2:02
1,4/22/2019 1:57
1,4/22/2019 1:52
1,4/22/2019 1:47
1,4/22/2019 1:42
1,4/22/2019 1:37
1,4/22/2019 1:32
1,4/22/2019 1:27
1,4/22/2019 1:22
1,4/22/2019 1:17
1,4/22/2019 1:12
1,4/22/2019 1:07
1,4/22/2019 1:02
2,4/22/2019 0:57
4,4/22/2019 0:52
6,4/22/2019 0:47
8,4/22/2019 0:42
8,4/22/2019 0:37
9,4/22/2019 0:32
9,4/22/2019 0:27
11,4/22/2019 0:22
13,4/22/2019 0:17
15,4/22/2019 0:12
15,4/22/2019 0:07
15,4/22/2019 0:02
17,4/21/2019 23:57
18,4/21/2019 23:52
20,4/21/2019 23:47
20,4/21/2019 23:42
22,4/21/2019 23:37
24,4/21/2019 23:32
24,4/21/2019 23:27
26,4/21/2019 23:22
26,4/21/2019 23:17
27,4/21/2019 23:12
27,4/21/2019 23:07
27,4/21/2019 23:01
29,4/21/2019 22:56
29,4/21/2019 22:51
31,4/21/2019 22:46
31,4/21/2019 22:41
33,4/21/2019 22:36
33,4/21/2019 22:31
33,4/21/2019 22:26
35,4/21/2019 22:21
33,4/21/2019 22:16
31,4/21/2019 22:11
31,4/21/2019 22:06
29,4/21/2019 22:01
31,4/21/2019 21:56
31,4/21/2019 21:50
31,4/21/2019 21:45
31,4/21/2019 21:40
31,4/21/2019 21:35
31,4/21/2019 21:30
31,4/21/2019 21:25
31,4/21/2019 21:20
31,4/21/2019 21:15
31,4/21/2019 21:10
31,4/21/2019 21:05
31,4/21/2019 21:00
31,4/21/2019 20:55
33,4/21/2019 20:50
33,4/21/2019 20:45
33,4/21/2019 20:40
33,4/21/2019 20:35
35,4/21/2019 20:29
35,4/21/2019 20:24
35,4/21/2019 20:19
35,4/21/2019 20:14
36,4/21/2019 20:09
36,4/21/2019 20:04
38,4/21/2019 19:59
40,4/21/2019 19:54
40,4/21/2019 19:48
40,4/21/2019 19:43
42,4/21/2019 19:38
42,4/21/2019 19:33
42,4/21/2019 19:28
44,4/21/2019 19:23
44,4/21/2019 19:18
45,4/21/2019 19:13
47,4/21/2019 19:08
45,4/21/2019 19:03
45,4/21/2019 18:58
47,4/21/2019 18:53
47,4/21/2019 18:48
47,4/21/2019 18:43
45,4/21/2019 18:38
47,4/21/2019 18:33
49,4/21/2019 18:28
47,4/21/2019 18:23
47,4/21/2019 18:18
45,4/21/2019 18:13
47,4/21/2019 18:07
45,4/21/2019 18:02
45,4/21/2019 17:57
47,4/21/2019 17:52
45,4/21/2019 17:47
44,4/21/2019 17:42
45,4/21/2019 17:37
44,4/21/2019 17:32
45,4/21/2019 17:27
44,4/21/2019 17:22
45,4/21/2019 17:17
44,4/21/2019 17:12
45,4/21/2019 17:07
45,4/21/2019 17:02
45,4/21/2019 16:57
45,4/21/2019 16:52
47,4/21/2019 16:47
47,4/21/2019 16:42
47,4/21/2019 16:37
51,4/21/2019 16:32
51,4/21/2019 16:27
56,4/21/2019 16:22
56,4/21/2019 16:17
56,4/21/2019 16:12
54,4/21/2019 16:06
56,4/21/2019 16:01
56,4/21/2019 15:56
54,4/21/2019 15:51
54,4/21/2019 15:46
54,4/21/2019 15:41
54,4/21/2019 15:36
54,4/21/2019 15:31
54,4/21/2019 15:26
54,4/21/2019 15:21
54,4/21/2019 15:16
54,4/21/2019 15:11
54,4/21/2019 15:05
56,4/21/2019 15:00
54,4/21/2019 14:55
53,4/21/2019 14:50
53,4/21/2019 14:45
54,4/21/2019 14:40
53,4/21/2019 14:35
53,4/21/2019 14:30
53,4/21/2019 14:25
51,4/21/2019 14:20
49,4/21/2019 14:15
49,4/21/2019 14:10
42,4/21/2019 14:05
40,4/21/2019 14:00
40,4/21/2019 13:55
40,4/21/2019 13:50
40,4/21/2019 13:45
40,4/21/2019 13:40
38,4/21/2019 13:35
40,4/21/2019 13:30
40,4/21/2019 13:25
38,4/21/2019 13:20
38,4/21/2019 13:15
38,4/21/2019 13:10
36,4/21/2019 13:05
36,4/21/2019 13:00
36,4/21/2019 12:55
35,4/21/2019 12:50
33,4/21/2019 12:45
33,4/21/2019 12:40
31,4/21/2019 12:35
29,4/21/2019 12:30
27,4/21/2019 12:25
26,4/21/2019 12:20
24,4/21/2019 12:15
24,4/21/2019 12:10
22,4/21/2019 12:04
20,4/21/2019 11:59
20,4/21/2019 11:54
18,4/21/2019 11:49
18,4/21/2019 11:44
17,4/21/2019 11:39
15,4/21/2019 11:34
15,4/21/2019 11:29
13,4/21/2019 11:24
13,4/21/2019 11:19
11,4/21/2019 11:14
11,4/21/2019 11:09
11,4/21/2019 11:04
11,4/21/2019 10:59
9,4/21/2019 10:54
9,4/21/2019 10:49
9,4/21/2019 10:44
9,4/21/2019 10:39
8,4/21/2019 10:34
8,4/21/2019 10:29
8,4/21/2019 10:24
8,4/21/2019 10:19
8,4/21/2019 10:14
6,4/21/2019 10:09
6,4/21/2019 10:04
4,4/21/2019 9:59
4,4/21/2019 9:54
6,4/21/2019 9:49
4,4/21/2019 9:44
4,4/21/2019 9:39
4,4/21/2019 9:34
4,4/21/2019 9:29
4,4/21/2019 9:24
2,4/21/2019 9:19
2,4/21/2019 9:14
2,4/21/2019 9:09
4,4/21/2019 9:04
2,4/21/2019 8:59
2,4/21/2019 8:54
2,4/21/2019 8:49
2,4/21/2019 8:44
2,4/21/2019 8:39
1,4/21/2019 8:34
2,4/21/2019 8:29
2,4/21/2019 8:24
2,4/21/2019 8:19
1,4/21/2019 8:14
1,4/21/2019 8:09
1,4/21/2019 8:04
1,4/21/2019 7:59
1,4/21/2019 7:54
1,4/21/2019 7:49
1,4/21/2019 7:44
2,4/21/2019 7:39
1,4/21/2019 7:34
2,4/21/2019 7:29
1,4/21/2019 7:24
1,4/21/2019 7:19
1,4/21/2019 7:14
1,4/21/2019 7:09
1,4/21/2019 7:04
1,4/21/2019 6:59
1,4/21/2019 6:54
1,4/21/2019 6:49
1,4/21/2019 6:44
1,4/21/2019 6:39
1,4/21/2019 6:34
1,4/21/2019 6:29
1,4/21/2019 6:24
1,4/21/2019 6:19
2,4/21/2019 6:14
1,4/21/2019 6:09
1,4/21/2019 6:04
1,4/21/2019 5:59
2,4/21/2019 5:54
2,4/21/2019 5:49
2,4/21/2019 5:44
1,4/21/2019 5:39
1,4/21/2019 5:34
1,4/21/2019 5:29
1,4/21/2019 5:24
2,4/21/2019 5:19
1,4/21/2019 5:14
1,4/21/2019 5:09
2,4/21/2019 5:04
2,4/21/2019 4:59
2,4/21/2019 4:54
2,4/21/2019 4:49
1,4/21/2019 4:44
1,4/21/2019 4:39
1,4/21/2019 4:34
1,4/21/2019 4:29
1,4/21/2019 4:24
1,4/21/2019 4:19
1,4/21/2019 4:14
1,4/21/2019 4:09
1,4/21/2019 4:04
1,4/21/2019 3:59
1,4/21/2019 3:54
1,4/21/2019 3:49
1,4/21/2019 3:44
1,4/21/2019 3:39
1,4/21/2019 3:34
1,4/21/2019 3:29
1,4/21/2019 3:24
1,4/21/2019 3:19
1,4/21/2019 3:14
1,4/21/2019 3:09
1,4/21/2019 3:04
1,4/21/2019 2:59
1,4/21/2019 2:54
1,4/21/2019 2:49
1,4/21/2019 2:44
1,4/21/2019 2:29
2,4/21/2019 2:24
1,4/21/2019 2:19
2,4/21/2019 2:14
2,4/21/2019 2:09
1,4/21/2019 2:04
2,4/21/2019 1:59
2,4/21/2019 1:54
2,4/21/2019 1:49
2,4/21/2019 1:44
4,4/21/2019 1:39
4,4/21/2019 1:34
4,4/21/2019 1:29
6,4/21/2019 1:24
6,4/21/2019 1:19
8,4/21/2019 1:14
8,4/21/2019 1:09
9,4/21/2019 1:04
11,4/21/2019 0:59
13,4/21/2019 0:53
13,4/21/2019 0:48
17,4/21/2019 0:43
17,4/21/2019 0:38
18,4/21/2019 0:33
20,4/21/2019 0:28
20,4/21/2019 0:23
22,4/21/2019 0:18
24,4/21/2019 0:13
24,4/21/2019 0:08
24,4/21/2019 0:03
26,4/20/2019 23:58
26,4/20/2019 23:53
27,4/20/2019 23:48
29,4/20/2019 23:43
29,4/20/2019 23:38
29,4/20/2019 23:33
31,4/20/2019 23:28
31,4/20/2019 23:23
31,4/20/2019 23:18
31,4/20/2019 23:13
31,4/20/2019 23:08
31,4/20/2019 23:03
33,4/20/2019 22:58
31,4/20/2019 22:53
31,4/20/2019 22:48
31,4/20/2019 22:43
29,4/20/2019 22:38
29,4/20/2019 22:33
31,4/20/2019 22:28
31,4/20/2019 22:23
29,4/20/2019 22:18
29,4/20/2019 22:13
29,4/20/2019 22:08
27,4/20/2019 22:03
29,4/20/2019 21:58
29,4/20/2019 21:53
27,4/20/2019 21:48
27,4/20/2019 21:43
29,4/20/2019 21:38
29,4/20/2019 21:33
29,4/20/2019 21:28
27,4/20/2019 21:23
27,4/20/2019 21:18
27,4/20/2019 21:13
27,4/20/2019 21:08
29,4/20/2019 21:02
29,4/20/2019 20:57
31,4/20/2019 20:52
31,4/20/2019 20:47
33,4/20/2019 20:42
33,4/20/2019 20:37
35,4/20/2019 20:32
35,4/20/2019 20:27
36,4/20/2019 20:22
36,4/20/2019 20:17
38,4/20/2019 20:12
38,4/20/2019 20:07
40,4/20/2019 20:02
44,4/20/2019 19:57
44,4/20/2019 19:52
45,4/20/2019 19:47
47,4/20/2019 19:42
47,4/20/2019 19:37
47,4/20/2019 19:32
47,4/20/2019 19:27
49,4/20/2019 19:22
49,4/20/2019 19:17
49,4/20/2019 19:12
49,4/20/2019 19:07
49,4/20/2019 19:02
51,4/20/2019 18:57
51,4/20/2019 18:52
51,4/20/2019 18:47
51,4/20/2019 18:42
53,4/20/2019 18:37
53,4/20/2019 18:32
54,4/20/2019 18:27
54,4/20/2019 18:22
53,4/20/2019 18:17
53,4/20/2019 18:12
53,4/20/2019 18:07
53,4/20/2019 18:01
51,4/20/2019 17:56
49,4/20/2019 17:51
47,4/20/2019 17:46
49,4/20/2019 17:41
47,4/20/2019 17:36
45,4/20/2019 17:31
